order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,product_category,quantity,unit_price,discount_percentage,shipping_cost,total_amount,payment_method,order_status,shipping_address,city,country,postal_code,is_priority_order
ORD001590,CUST8844,Christina Baxter,qgomez@gmail.com,2025-04-04 19:21:00,PROD985,Walk Chair,Fashion,4,746.32,0.01,19.48,2974.91,Credit Card,Returned,"83860 Stacey Circle Apt. 674, Ramosstad, MO 62364",Melissamouth,Australia,10332,True
ORD001591,CUST1103,Danielle Stanley,james27@gmail.com,2025-09-30 01:17:00,PROD597,National Bag,Home,7,1368.93,0.15,5.23,8150.36,Debit Card,Processing,"8003 Fernandez Walks, North Aaronberg, AL 66401",Port John,Canada,13193,False
ORD001592,CUST7313,Jennifer Harper,tbailey@nichols.biz,2026-01-31 03:41:00,PROD278,Inside Watch,Beauty,9,651.3,0.0,33.0,5894.7,Credit Card,Processing,"6444 Juan Tunnel, Juliefurt, CA 57408",East Hannah,Canada,61611,False
ORD001593,CUST6141,Sierra Anderson,petersonkimberly@jackson.com,2025-12-06 12:14:00,PROD848,Skill Book,Groceries,10,1657.2,0.14,18.27,14270.19,Net Banking,Pending,"5592 Jasmine Radial Suite 688, Leachshire, IL 25663",Krausestad,India,25429,False
ORD001594,CUST2416,Tracey Patel,amberhawkins@miller-fowler.com,2025-06-13 08:36:00,PROD538,Especially Bag,Home,2,1599.57,0.28,32.98,2336.36,Credit Card,Shipped,"736 Christine Vista, New Markmouth, WI 97253",Morrisonmouth,India,51926,False
ORD001595,CUST4465,Ashley Espinoza,jennifersmith@gmail.com,2025-06-18 13:17:00,PROD705,Feeling Book,Books,1,1141.3,0.2,28.81,941.85,Wallet,Delivered,"USNS May, FPO AP 45313",Port James,UK,52863,False
ORD001596,CUST8120,Mary Stewart,camposronald@moss-hoover.org,2026-02-17 05:03:00,PROD262,Issue Bag,Electronics,8,1607.84,0.24,0.91,9776.58,Credit Card,Processing,"6589 Shaw Estate, Davidstad, MT 47756",Port Barbara,Canada,73480,False
ORD001597,CUST8045,Danielle Fowler,jennifer50@hall.net,2025-02-19 04:46:00,PROD735,Use Watch,Books,2,303.59,0.02,10.09,605.13,Wallet,Processing,"PSC 4669, Box 0814, APO AA 80082",Daviesberg,Canada,79802,False
ORD001598,CUST4790,Rebecca Mcneil,michellecooper@johnson.info,2025-07-27 01:36:00,PROD181,Wait Chair,Sports,9,951.76,0.02,21.32,8415.84,Debit Card,Delivered,"048 Black Brooks, West Bryanbury, IA 36827",Chadhaven,USA,20026,False
ORD001599,CUST9761,Maria King,romerojames@yahoo.com,2025-11-30 12:43:00,PROD736,Opportunity Watch,Beauty,1,923.46,0.1,28.84,859.95,Wallet,Cancelled,"742 Johnson Unions Suite 382, Port Jamesstad, TX 08308",South Williammouth,UK,59019,False
ORD001600,CUST6058,Felicia Johnson,teresaflores@hotmail.com,2025-05-02 20:59:00,PROD307,Project Laptop,Sports,4,1881.71,0.21,45.01,5991.21,Credit Card,Returned,"036 Clark Loaf Apt. 424, Campbellstad, CO 57458",East Christina,Australia,57744,False
ORD001601,CUST6486,Austin Hill,denise64@peterson.info,2025-06-18 09:12:00,PROD286,Responsibility Shoes,Electronics,1,1907.86,0.2,39.28,1565.57,Debit Card,Returned,"3061 Harrell Lock Apt. 174, New Nicholastown, VA 08390",Port Jessicaberg,India,43414,True
ORD001602,CUST5461,Jorge Harris,ccalderon@hotmail.com,2025-03-03 18:04:00,PROD389,Enjoy Phone,Beauty,6,1685.12,0.23,24.31,7809.56,Net Banking,Delivered,"7654 Dennis Hills Suite 145, East Shannontown, DC 70192",South Lori,Germany,85025,False
ORD001603,CUST6065,Tracey White,ymendoza@gibson.com,2025-01-04 22:03:00,PROD657,Represent Bag,Groceries,1,284.86,0.29,23.21,225.46,Net Banking,Shipped,"49893 Ward Knolls, Joelport, GA 24251",Port Bethmouth,UK,04908,False
ORD001604,CUST4298,Stephen Simpson,william39@hotmail.com,2025-06-02 18:28:00,PROD494,Speak Book,Books,10,903.03,0.09,47.05,8264.62,Cash on Delivery,Delivered,"87692 Brown Walks, New Amber, VA 19735",Brownstad,India,90889,False
ORD001605,CUST4263,Denise Compton,angelmorrow@hotmail.com,2026-03-16 10:02:00,PROD138,Risk Phone,Beauty,1,816.38,0.11,34.95,761.53,Net Banking,Delivered,"544 Linda Circle, New Penny, KS 70705",West Hollyhaven,Germany,69334,False
ORD001606,CUST3250,Nathaniel Burton,qmorales@thompson.info,2025-11-12 05:29:00,PROD682,Body Bag,Books,8,162.76,0.26,28.27,991.81,Debit Card,Shipped,"737 Matthew Lodge Apt. 621, Lewisfort, CO 31243",Gonzalezport,Germany,03129,True
ORD001607,CUST3646,Vicki Bullock,xcoleman@martinez.biz,2025-01-26 22:23:00,PROD641,Prepare Shoes,Books,10,934.57,0.0,18.4,9364.1,Net Banking,Pending,"6218 Henry Mountain Apt. 247, Pearsonside, NV 06060",Garciamouth,Australia,12559,True
ORD001608,CUST6495,Kelly Duncan,matthewherrera@hotmail.com,2025-08-07 09:15:00,PROD726,Consider Watch,Home,2,1707.38,0.18,45.81,2845.91,UPI,Cancelled,"98009 Kelly Cliff Apt. 734, Josephport, WV 13068",West Nancyhaven,UK,24839,False
ORD001609,CUST6036,Tiffany Grant,wallacekimberly@gmail.com,2025-05-07 09:21:00,PROD826,Little Book,Groceries,5,1749.94,0.28,14.61,6314.39,Credit Card,Processing,"7693 Jason Underpass Suite 453, East Ricardo, GA 46216",Vanessabury,Germany,47784,True
ORD001610,CUST5234,Michael Rojas,johnsonethan@wolfe-hayes.org,2025-07-22 18:59:00,PROD382,Authority Phone,Books,10,1180.23,0.23,12.12,9099.89,UPI,Returned,"770 Cody Valley Suite 056, West Andrea, AZ 09279",Laurieborough,USA,43722,False
ORD001611,CUST3807,James Rocha,ngolden@robertson.biz,2026-03-26 13:16:00,PROD249,Month Shoes,Electronics,1,1054.02,0.2,32.87,876.09,Wallet,Cancelled,"444 Anthony Lodge Apt. 267, New Donald, MS 93522",West Donaldshire,Germany,39105,False
ORD001612,CUST9558,Leonard Taylor,mendezgregory@baker-lewis.com,2025-03-07 19:46:00,PROD696,Apply Chair,Home,8,1448.47,0.07,28.78,10805.4,Credit Card,Cancelled,"209 Wayne Dale Apt. 120, New Edward, RI 66729",New Katherine,USA,78595,True
ORD001613,CUST1710,Sydney Garcia,christy47@miller-hansen.com,2025-02-23 00:57:00,PROD590,Several Book,Home,10,893.86,0.02,8.67,8768.5,Wallet,Delivered,"030 Luna Walk Apt. 054, Meyerland, UT 26789",Port Mistyview,Germany,28186,True
ORD001614,CUST1610,Jennifer Sexton,james11@gmail.com,2025-05-27 20:45:00,PROD350,Where Laptop,Electronics,7,744.24,0.14,29.28,4509.6,UPI,Processing,"Unit 4959 Box 9291, DPO AP 62626",New Nicholaston,Germany,79441,False
ORD001615,CUST3317,Cynthia Carter,sstewart@hotmail.com,2026-03-11 09:24:00,PROD854,Career Chair,Home,2,301.02,0.18,28.33,522.0,Credit Card,Pending,"483 Johnson Port Apt. 168, North Katelynmouth, TN 28902",Smithfurt,USA,38772,True
ORD001616,CUST7416,Edwin Welch,patricia73@brown.biz,2025-04-15 23:55:00,PROD294,Along Book,Sports,8,669.97,0.12,17.81,4734.4,UPI,Returned,"USNV Gonzalez, FPO AE 83169",West Jeffreystad,Australia,57130,False
ORD001617,CUST2126,Tammy Byrd,virginia70@jenkins-arnold.com,2026-05-09 00:35:00,PROD367,Future Bag,Home,7,1941.85,0.02,28.68,13349.77,Wallet,Processing,"693 Jennifer Bypass, Patriciamouth, WY 88609",Coryshire,Germany,27351,True
ORD001618,CUST7078,Keith Sims,steelelisa@jimenez-mcdaniel.org,2025-05-13 22:20:00,PROD149,Trip Shoes,Home,7,778.83,0.03,11.14,5299.4,Debit Card,Cancelled,"18586 Jose Field Suite 290, Port Zacharyhaven, FL 43304",Timothyborough,USA,80289,False
ORD001619,CUST4000,Toni Williams,lewisthomas@gmail.com,2025-03-22 21:47:00,PROD371,Class Watch,Fashion,3,71.8,0.07,15.5,215.82,Cash on Delivery,Shipped,"485 Heather Motorway Suite 878, Port Jacobtown, OR 46254",West Alexiston,India,97969,True
ORD001620,CUST7492,Brian Page,snyderarthur@gmail.com,2025-06-04 07:42:00,PROD900,Fact Chair,Sports,8,1429.84,0.12,37.07,10103.14,Credit Card,Returned,"1234 Alan Stream Suite 525, Nicoleshire, FL 42862",Ryanview,India,35750,False
ORD001621,CUST3506,Christopher Woodward,brownmary@hotmail.com,2025-12-30 22:57:00,PROD924,Cut Bag,Electronics,3,1140.32,0.08,37.66,3184.94,Cash on Delivery,Pending,"2941 Drake Creek, North Nicoleport, IN 21151",Karenton,Australia,79001,False
ORD001622,CUST1957,Grant Sherman,andersonpaul@yahoo.com,2025-08-13 09:04:00,PROD258,Send Shoes,Sports,8,530.67,0.3,15.1,2986.85,UPI,Shipped,"001 Fred Fords, Lake Andrew, NH 76483",Rogersstad,India,82505,True
ORD001623,CUST3612,Miss Susan Lopez,gwagner@allen-campbell.com,2025-03-24 17:39:00,PROD303,Continue Shoes,Fashion,5,847.14,0.1,22.42,3834.55,Wallet,Shipped,"749 Lee Flats, West Jessicastad, RI 96105",Evanland,USA,57647,True
ORD001624,CUST1163,Jennifer Rivera,bwhite@hotmail.com,2025-01-05 04:01:00,PROD335,More Laptop,Fashion,3,663.73,0.17,5.39,1658.08,Debit Card,Processing,"1059 Sabrina Keys Suite 981, Matthewland, ME 78220",Jenniferstad,Germany,22451,False
ORD001625,CUST8168,Dawn Sims,codygonzalez@torres.com,2025-08-28 14:04:00,PROD976,Our Watch,Fashion,2,1342.3,0.13,22.81,2358.41,Net Banking,Pending,"29172 Edwards Coves, Lake Jose, ME 82436",Maryhaven,Canada,99264,False
ORD001626,CUST3835,William Rodriguez,xtaylor@gmail.com,2026-01-20 10:15:00,PROD336,Ask Bag,Sports,1,351.25,0.19,10.53,295.04,Wallet,Pending,"1300 Daniel Circles, Rogerport, CO 37462",South Dawn,Germany,66321,False
ORD001627,CUST3081,Megan Oconnell,elizabeth92@hotmail.com,2025-03-29 07:01:00,PROD653,Cell Book,Books,4,545.35,0.28,39.62,1610.23,Credit Card,Pending,"26049 Ross Run Suite 998, Dominguezstad, TN 78049",Wongport,Canada,10705,True
ORD001628,CUST7116,Gregory Dickerson,christine67@gmail.com,2025-02-16 14:45:00,PROD159,School Watch,Groceries,3,1915.44,0.2,6.62,4603.68,Cash on Delivery,Pending,"39680 Scott Coves Suite 750, Cynthiaberg, CT 09158",Port Kristina,UK,63885,False
ORD001629,CUST6261,Valerie Oconnor,stephaniewood@hardy.com,2025-12-05 17:29:00,PROD944,Develop Book,Books,2,1664.24,0.14,31.8,2894.29,Credit Card,Delivered,"3316 Ryan Lodge, Parkerport, MT 76813",Williamsville,Canada,15181,True
ORD001630,CUST3524,Kelsey Robbins,connerdavid@yahoo.com,2026-04-19 08:03:00,PROD907,Offer Bag,Books,7,722.72,0.16,26.84,4276.43,Cash on Delivery,Delivered,"PSC 2390, Box 3715, APO AP 48859",Smithfurt,USA,40009,False
ORD001631,CUST6623,Jamie Thompson,laura84@hotmail.com,2025-09-16 02:11:00,PROD494,However Watch,Groceries,3,636.73,0.01,47.79,1938.88,Wallet,Returned,"1478 Reed Burg, West Debbiemouth, CA 09348",Riceport,Germany,37082,False
ORD001632,CUST2250,Christopher Freeman,george43@yahoo.com,2026-04-14 16:46:00,PROD913,Political Shoes,Electronics,3,1894.57,0.15,31.36,4862.51,Debit Card,Delivered,"6044 Floyd Street Suite 118, South Carlosburgh, NM 94459",Newmanport,India,58880,True
ORD001633,CUST7814,Kevin Kim,isabella73@hotmail.com,2025-01-25 03:33:00,PROD926,Eight Bag,Sports,8,1932.19,0.01,34.84,15337.78,Credit Card,Returned,"881 Perry Islands, Davidborough, MA 36845",Matthewmouth,Australia,78773,True
ORD001634,CUST3474,Robert Ramsey,pbarry@wall.com,2025-08-21 01:55:00,PROD460,Green Laptop,Sports,8,586.24,0.01,31.46,4674.48,Wallet,Processing,"Unit 0017 Box 3141, DPO AE 62203",West Briana,Canada,14714,False
ORD001635,CUST2671,Laura Spencer,qvazquez@gmail.com,2025-12-22 11:11:00,PROD276,Hit Shoes,Fashion,10,640.09,0.27,38.22,4710.88,Net Banking,Delivered,"1774 Jordan Drives, Parkerberg, WA 35846",South Kyle,UK,66729,False
ORD001636,CUST3364,Rachael Johnson,hilladam@conway-sullivan.info,2025-05-08 07:35:00,PROD215,Color Watch,Fashion,8,367.67,0.01,42.86,2954.81,Net Banking,Processing,"014 Barnes Road, Hayesbury, GA 49513",North Ashleyburgh,Australia,15864,False
ORD001637,CUST1024,Grace Le,brianoconnor@chandler-williams.org,2025-12-17 08:37:00,PROD808,Important Phone,Groceries,7,1700.74,0.06,9.76,11200.63,Debit Card,Returned,"PSC 1588, Box 4452, APO AE 52526",Bettyview,USA,09963,False
ORD001638,CUST6416,Patrick Mcbride,medinanicholas@francis-evans.biz,2025-05-31 09:28:00,PROD112,Charge Book,Books,1,612.94,0.25,24.95,484.65,Credit Card,Cancelled,"51751 Kennedy Turnpike, New Ricky, NC 56915",Jimmyview,USA,89465,True
ORD001639,CUST4104,Debra Thompson,sserrano@miller.com,2026-03-17 11:39:00,PROD906,Work Bag,Books,7,1533.08,0.21,3.57,8481.5,Net Banking,Shipped,"28749 Gaines Port, Lake Ricardo, GA 71376",Johnsonfort,Germany,51865,True
ORD001640,CUST4820,Miss Kaitlin Delacruz,rebeccahines@hotmail.com,2025-07-23 13:40:00,PROD374,Art Shoes,Books,4,324.12,0.26,37.05,996.45,Net Banking,Delivered,"05292 Alyssa Lakes, East Jason, MA 06299",Justinhaven,UK,04429,False
ORD001641,CUST6722,David Lopez,adunn@gmail.com,2026-02-11 05:10:00,PROD655,Family Laptop,Fashion,6,1136.64,0.01,4.03,6755.67,Wallet,Delivered,"1655 Anderson Prairie, East Donna, NJ 07800",North Pamela,USA,39538,True
ORD001642,CUST4577,Angela Cruz,thomas61@hernandez.biz,2025-12-01 11:36:00,PROD143,Recently Shoes,Sports,3,306.06,0.09,3.57,839.11,UPI,Delivered,"4190 Gonzalez Mountain Apt. 296, Middletonton, AL 27447",Robertburgh,Germany,31652,False
ORD001643,CUST5860,Ruth Baird,xcontreras@yahoo.com,2025-04-30 13:15:00,PROD780,System Chair,Fashion,8,1338.41,0.24,32.29,8169.82,Credit Card,Processing,"511 Rhonda Island Suite 322, Washingtonland, DE 10585",Romeroville,UK,24055,False
ORD001644,CUST2590,Michael Maldonado,sullivankelly@farmer.org,2025-02-08 10:42:00,PROD299,Change Shoes,Beauty,5,1248.89,0.01,33.44,-6215.45,Credit Card,Shipped,"PSC 3841, Box 8757, APO AA 11856",Sullivanfort,USA,21707,True
ORD001645,CUST2371,David Mcintyre,ryansmith@hotmail.com,2025-01-23 08:36:00,PROD281,Opportunity Chair,Fashion,9,1704.08,0.07,42.78,14305.93,Credit Card,Pending,"83378 Philip Roads Apt. 592, Perryfurt, SD 68352",New Shirleyfort,USA,77681,True
ORD001646,CUST3517,George Williams,lisawashington@smith-harris.biz,2025-07-10 23:18:00,PROD990,Reason Watch,Sports,9,1327.18,0.27,35.56,8755.13,Net Banking,Cancelled,"0928 Jimmy Forges Suite 142, East Lindaport, HI 65882",New Gregory,Canada,19359,False
ORD001647,CUST9802,Virginia Warner,jordan76@hotmail.com,2025-07-25 09:57:00,PROD159,Under Watch,Home,1,212.44,0.17,26.54,202.87,UPI,Shipped,"369 Donald Inlet, Lake Thomashaven, WY 81380",Cherylville,USA,83158,True
ORD001648,CUST9592,Jennifer Jones,greeneanna@baker.com,2025-01-22 12:11:00,PROD591,During Shoes,Groceries,10,1856.5,0.27,24.89,13577.34,UPI,Returned,"2445 Jacob Lake, Derekfort, DC 90875",Whiteberg,Canada,13858,False
ORD001649,CUST2945,Yesenia Young,watersphilip@hotmail.com,2026-02-02 23:24:00,PROD710,Cup Watch,Beauty,7,567.13,0.26,37.45,2975.18,Debit Card,Returned,"745 Christopher Shores, Morganland, AL 72150",Thompsonport,USA,78212,False
ORD001650,CUST2230,Sherry Walker,ali@hotmail.com,2025-12-04 05:07:00,PROD297,Growth Shoes,Electronics,10,286.11,0.28,40.43,2100.42,UPI,Processing,"96647 Theresa Course Apt. 320, Mooreshire, OR 93538",New Josefurt,Australia,43704,True
ORD001651,CUST8956,Shannon Rowe,qcarpenter@peterson.biz,2025-01-24 09:10:00,PROD623,Low Phone,Groceries,10,509.61,0.07,48.63,4788.0,Cash on Delivery,Shipped,"559 Shelly Ranch Suite 697, Brownburgh, ID 50077",Tonyashire,India,93462,True
ORD001652,CUST5549,Rebecca Parks,shannonsmith@yahoo.com,2025-08-30 19:28:00,PROD689,Debate Bag,Sports,3,1651.64,0.12,30.47,4390.8,Credit Card,Cancelled,"49162 Gonzalez Parks Suite 744, East Dustin, HI 89594",Davidville,Australia,94429,True
ORD001653,CUST7918,Sarah Lee,rangeljonathan@garcia.com,2025-09-21 22:12:00,PROD519,Almost Laptop,Beauty,2,1472.03,0.01,10.97,2925.59,Cash on Delivery,Delivered,"385 William Ford Apt. 271, West Leemouth, IL 42159",Dennisport,Australia,30014,True
ORD001654,CUST4168,Jeffrey Miller,zhall@malone.info,2025-12-28 00:03:00,PROD657,Production Watch,Fashion,1,698.93,0.06,8.06,665.05,Credit Card,Shipped,"3382 Turner Oval Suite 892, North Raymond, DC 75161",Matthewside,India,90645,False
ORD001655,CUST1031,Timothy Velazquez,jwilson@yahoo.com,2025-11-20 01:20:00,PROD463,Page Phone,Beauty,3,543.95,0.27,44.96,1236.21,Debit Card,Cancelled,"USS Avila, FPO AP 84964",South Juliastad,UK,38949,True
ORD001656,CUST3687,Christie Mora,jessicamorgan@gmail.com,2025-12-04 18:49:00,PROD942,Director Watch,Groceries,10,129.58,0.14,26.7,1141.09,Net Banking,Delivered,"PSC 6136, Box 7461, APO AA 13669",Mckenziemouth,USA,36244,True
ORD001657,CUST4339,Jesse Smith,iharrison@haynes-webb.biz,2025-04-01 17:56:00,PROD319,Police Chair,Books,4,1764.62,0.15,44.65,6044.36,Net Banking,Returned,"12178 Chase Shore Suite 972, Griffinberg, AR 36264",New Russellborough,Australia,09044,True
ORD001658,CUST3900,Vanessa Newman,sedwards@hotmail.com,2025-09-16 10:40:00,PROD507,Image Watch,Electronics,2,1767.13,0.29,45.65,2554.97,Debit Card,Delivered,"0192 Cooper Wells Apt. 755, West Peterville, DE 39162",New Megan,UK,36133,False
ORD001659,CUST4696,Larry Owens,wrogers@yahoo.com,2026-05-10 03:00:00,PROD834,Kid Phone,Fashion,2,383.79,0.2,39.56,653.62,Credit Card,Processing,"414 Michael Shoals, New Michaelborough, TX 96346",East Williammouth,Australia,21533,True
ORD001660,CUST1324,Kelly Lee,christinefrey@hunt-shannon.com,2025-06-28 05:29:00,PROD515,Degree Watch,Books,10,1458.0,0.02,23.84,14312.24,Net Banking,Returned,"USNV Williamson, FPO AE 79992",Maciasmouth,India,54147,True
ORD001661,CUST9563,Ivan Velazquez,matthewholland@perez-schwartz.com,2025-08-05 20:46:00,PROD202,Know Chair,Beauty,6,1651.92,0.05,31.74,9447.68,UPI,Cancelled,"17165 Tammy Junctions Suite 539, Saraton, TN 74965",Wayneberg,USA,80050,True
ORD001662,CUST2813,Jason Casey,hpadilla@nguyen-burton.com,2025-11-15 04:29:00,PROD460,Likely Phone,Books,10,891.97,0.12,23.03,7872.37,Wallet,Cancelled,"14914 Renee Knolls Suite 409, Fordfurt, ME 19192",Troyton,Canada,41033,True
ORD001663,CUST3468,Richard Moore,ybraun@gmail.com,2025-10-05 22:19:00,PROD818,Deep Watch,Books,6,1323.18,0.05,33.78,7575.91,UPI,Returned,"6307 Hudson Rest Suite 510, South Janestad, CT 81956",Andrewburgh,Australia,30446,False
ORD001664,CUST6303,Robert Garcia,david17@palmer.com,2025-10-01 12:48:00,PROD558,Chair Shoes,Home,3,1225.21,0.11,41.47,3312.78,Wallet,Processing,"1390 Harry Spurs, Bradleyland, NV 34149",Thompsonshire,Canada,07685,True
ORD001665,CUST5880,Yvonne Morris,sgordon@johnson.com,2025-06-25 10:14:00,PROD239,Media Phone,Groceries,10,549.29,0.13,31.82,4810.64,Wallet,Delivered,"6844 Makayla Fort Apt. 338, Nicolechester, CA 75307",East Jenniferside,India,26693,False
ORD001666,CUST2031,Kristin Phillips,wilsonlaura@stanley-clarke.com,2025-05-18 20:30:00,PROD882,Summer Watch,Sports,3,1530.84,0.12,29.51,4070.93,Wallet,Shipped,"9341 Vega Streets, East Justin, SD 31135",Port Jademouth,UK,15054,False
ORD001667,CUST5176,Sabrina Collier,christopherreyes@wilkerson.com,2025-01-12 17:00:00,PROD672,Outside Book,Beauty,9,1564.78,0.14,34.3,12145.7,Wallet,Delivered,"86781 Doris View, New Leahton, IA 71498",South Wendy,Canada,89620,False
ORD001668,CUST2843,Aaron Lowe,ufranklin@gmail.com,2025-07-27 08:04:00,PROD520,Stay Watch,Fashion,9,391.11,0.18,25.2,2911.59,UPI,Shipped,"1193 Carter Tunnel Suite 286, New Tina, MO 21805",Lindsayburgh,UK,30849,False
ORD001669,CUST9744,Deborah Dean,chadschultz@jones.org,2025-04-16 12:46:00,PROD128,Question Book,Home,10,1075.19,0.16,49.86,9081.46,UPI,Shipped,"572 Gilbert Ridges, Joeland, MS 94600",Perezborough,India,68619,True
ORD001670,CUST3687,James Downs,amber02@evans.org,2025-12-06 20:32:00,PROD508,Sea Shoes,Books,7,1752.3,0.1,8.55,11048.04,Credit Card,Pending,"552 Charles Springs Apt. 544, Andreaport, PA 19008",South Josephstad,UK,14243,False
ORD001671,CUST6874,Samantha Dunn,beltranerika@gmail.com,2025-05-29 17:38:00,PROD632,Board Laptop,Groceries,1,41.07,0.16,13.53,48.03,Debit Card,Shipped,"5990 Maxwell Glen Apt. 910, East Adam, CT 95279",East Danielleberg,India,67111,True
ORD001672,CUST4882,Amy Hernandez,caitlinroth@yahoo.com,2026-03-24 21:51:00,PROD733,General Phone,Beauty,1,663.11,0.09,40.74,644.17,Net Banking,Cancelled,"Unit 1263 Box 7007, DPO AP 56383",East Jacqueline,Germany,24183,True
ORD001673,CUST1208,Brian Hughes,davidmartin@yahoo.com,2025-10-11 11:26:00,PROD148,Key Laptop,Fashion,4,34.06,0.28,22.35,120.44,Credit Card,Shipped,"45958 Danielle Land, Zunigafurt, CA 76529",New Savannah,Australia,43252,False
ORD001674,CUST4330,Amanda Kemp,charles47@yahoo.com,2026-01-04 12:48:00,PROD117,Why Book,Books,7,208.14,0.27,38.93,1102.53,UPI,Shipped,"3782 Ali Highway Suite 864, Kimshire, TN 42871",Tuckertown,India,42648,False
ORD001675,CUST8077,Jason Diaz,umarshall@gutierrez.com,2026-01-28 18:12:00,PROD559,House Phone,Electronics,8,1957.6,0.2,44.86,12573.5,Wallet,Shipped,"9256 Smith Well, South Jose, NM 81415",Brandonside,UK,06675,True
ORD001676,CUST2851,Elizabeth Sanders,trobinson@wagner.com,2025-12-01 03:33:00,PROD746,Blue Chair,Fashion,8,328.18,0.26,40.18,1983.01,Net Banking,Pending,"0209 Henry Extensions Apt. 238, East Beverlyport, UT 50603",South Nicholas,Germany,42992,True
ORD001677,CUST1708,Anne Savage,brittany71@yahoo.com,2025-01-25 07:17:00,PROD502,Religious Watch,Home,5,609.52,0.29,6.58,2170.38,Cash on Delivery,Cancelled,"5893 Walker Roads Apt. 584, South Brittanybury, WV 85059",Douglasside,Germany,94282,False
ORD001678,CUST2914,Michael Miller,joneschristopher@turner.com,2025-10-14 12:52:00,PROD431,Can Book,Sports,6,333.85,0.28,18.89,1461.12,Wallet,Processing,"36098 Sarah Center Suite 045, Reidville, SD 59782",Bryanstad,UK,81373,False
ORD001679,CUST1129,Ricardo Clark DVM,caroline42@gmail.com,2025-03-12 10:59:00,PROD439,Admit Shoes,Fashion,7,1537.4,0.06,42.76,10158.85,Cash on Delivery,Pending,"84182 Flores Port, Port Stevenmouth, MD 43617",Lake Nathanielville,Australia,44356,False
ORD001680,CUST6335,Barbara Williams MD,amalone@yahoo.com,2025-08-14 00:16:00,PROD481,Them Phone,Fashion,8,618.07,0.27,15.18,3624.71,Wallet,Shipped,"061 Matthews Creek Apt. 512, Kristinside, MS 79268",Tiffanystad,UK,77567,False
ORD001681,CUST3247,Kimberly Moore,steelebrandy@gmail.com,2025-03-29 03:54:00,PROD394,Various Book,Beauty,4,1071.08,0.09,24.45,3923.18,UPI,Pending,"6949 Ryan Brooks, South Roger, AL 22745",West Lisa,USA,86749,True
